Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"77420";"1665214279895";"B2 L2 U2 R2 D' R2 F2 L2 F R2 U' L2 F2 R' B L2 R2 B2 L";"0";""
"333";"Beginner, white cross down";"91410";"1665214737399";"B2 L' U' R2 U' B' U2 B2 L' F' L2 D F2 U2 D2 L2 U2";"0";""
"333";"Beginner, white cross down";"65870";"1665214838468";"D' B2 U2 R2 B2 R2 B2 D2 B R2 U2 F2 U2 R' B' U2 B D U'";"0";""
"333";"Beginner, white cross down";"63960";"1665215287733";"R2 F D2 L2 B2 U2 R2 B2 U2 F2 U B2 R F L D' R' U' L R";"0";""
"333";"Beginner, white cross down";"64100";"1665224870038";"D B2 U L' F L2 U2 R U' B' D F2 L2 D F2 D' L2 D2 F2";"0";""
"333";"Beginner, white cross down";"81730";"1665231477922";"B D2 L2 F' D2 B2 L2 B2 R' F2 D2 B U L R F U R F'";"0";""
"333";"Beginner, white cross down";"65390";"1665231688101";"L' U' F2 U D2 L' D B2 R B' D L2 U2 F2 L2 B' R2 U2 B2";"0";""
"333";"Beginner, white cross down";"74020";"1665231805918";"F2 D' B2 D F2 D L2 U2 F2 U2 B R D2 F' L F' L' B U'";"0";""
"333";"Beginner, white cross down";"78480";"1665239138048";"F2 L B U' R2 L F2 R B2 U' R U2 F2 D2 B R2 F' B2";"0";""
"333";"Beginner, white cross down";"60490";"1665239237970";"U2 L2 R2 B2 F' R2 D2 B' D2 U L' F' R U B' U' B2 D' F2";"0";""
"333";"Beginner, white cross down";"72740";"1665239760607";"B2 R' D2 B2 L' F2 R B2 F2 L D' B U2 L U' F D B' R";"0";""
"333";"Beginner, white cross down";"79180";"1665239893527";"D F2 D R2 B2 L2 U' B2 U2 F2 R' B L D2 U2 F' L' F2 L2";"0";""
"333";"Beginner, white cross down";"70970";"1665240001849";"U2 L' D2 R' F L' F' D' F L2 D' F' B L2 F' L2 U2 F2";"0";""
"333";"Beginner, white cross down";"94730";"1665240134243";"D2 L U' L' F' R F' U2 D2 B U L2 B2 D' F2 R2 L2 D2 B2 D";"0";""
"333";"Beginner, white cross down";"103670";"1665240270034";"R B2 L' R' D2 B2 F2 L' U R F' L B2 F U' R2 U2 F R'";"0";""
